source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note,source_label
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.2,36.51,3500.0,VALID,32.89443692659802,336324.7114603809,21.077539980905804,0.14756521931909328,0.14944344268120693,18.0071,global_max,0.427687,0.9800,0.0099,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.2,36.51,3500.0,VALID,32.89443692659802,336324.7114603809,21.077539980905804,0.14756521931909328,0.14944344268120693,18.0071,blind_harmonic_sum,0.804701,0.6250,0.0342,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.2,36.51,3500.0,VALID,32.89443692659802,336324.7114603809,21.077539980905804,0.14756521931909328,0.14944344268120693,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,aperture-favourable: fixed m_nuc=19 understates nuclear light at this distance,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.35,37.72,3500.0,VALID,34.10443692659803,336324.7114603809,22.287539980905812,0.04841545388579925,0.05133353480664162,18.0071,global_max,0.427687,0.2250,0.0295,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.35,37.72,3500.0,VALID,34.10443692659803,336324.7114603809,22.287539980905812,0.04841545388579925,0.05133353480664162,18.0071,blind_harmonic_sum,0.804701,0.1000,0.0212,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.35,37.72,3500.0,VALID,34.10443692659803,336324.7114603809,22.287539980905812,0.04841545388579925,0.05133353480664162,18.0071,oracle_single_freq,0.093194,0.9950,0.0050,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,34.87443692659802,336324.7114603809,23.05753998090581,0.023822317449775445,0.025561480352545324,18.0071,global_max,0.427687,0.0100,0.0070,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,34.87443692659802,336324.7114603809,23.05753998090581,0.023822317449775445,0.025561480352545324,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.5,38.49,3500.0,VALID,34.87443692659802,336324.7114603809,23.05753998090581,0.023822317449775445,0.025561480352545324,18.0071,oracle_single_freq,0.093194,0.7150,0.0319,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.7,39.23,3500.0,VALID,35.61443692659802,336324.7114603809,23.797539980905803,0.01204991567216361,0.013004832559786047,18.0071,global_max,0.427687,0.0050,0.0050,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.7,39.23,3500.0,VALID,35.61443692659802,336324.7114603809,23.797539980905803,0.01204991567216361,0.013004832559786047,18.0071,blind_harmonic_sum,0.804701,0.0200,0.0099,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.7,39.23,3500.0,VALID,35.61443692659802,336324.7114603809,23.797539980905803,0.01204991567216361,0.013004832559786047,18.0071,oracle_single_freq,0.093194,0.2400,0.0302,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.85,39.65,3500.0,VALID,36.03443692659802,336324.7114603809,24.217539980905805,0.008184346497264251,0.008849875280035661,18.0071,global_max,0.427687,0.0150,0.0086,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.85,39.65,3500.0,VALID,36.03443692659802,336324.7114603809,24.217539980905805,0.008184346497264251,0.008849875280035661,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,0.85,39.65,3500.0,VALID,36.03443692659802,336324.7114603809,24.217539980905805,0.008184346497264251,0.008849875280035661,18.0071,oracle_single_freq,0.093194,0.0900,0.0202,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,36.38443692659803,336324.7114603809,24.567539980905813,0.005929034912331966,0.006418359272251935,18.0071,global_max,0.427687,0.0150,0.0086,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,36.38443692659803,336324.7114603809,24.567539980905813,0.005929034912331966,0.006418359272251935,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,36.38443692659803,336324.7114603809,24.567539980905813,0.005929034912331966,0.006418359272251935,18.0071,oracle_single_freq,0.093194,0.0650,0.0174,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,37.89443692659802,336324.7114603809,26.077539980905804,0.0014756521931909325,0.0016009880513185605,18.0071,global_max,0.427687,0.0100,0.0070,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,37.89443692659802,336324.7114603809,26.077539980905804,0.0014756521931909325,0.0016009880513185605,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,37.89443692659802,336324.7114603809,26.077539980905804,0.0014756521931909325,0.0016009880513185605,18.0071,oracle_single_freq,0.093194,0.0350,0.0130,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,38.69443692659803,336324.7114603809,26.877539980905816,0.0007062915454630721,0.0007665756209395087,18.0071,global_max,0.427687,0.0250,0.0110,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,38.69443692659803,336324.7114603809,26.877539980905816,0.0007062915454630721,0.0007665756209395087,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
RGBiso,2199.0,137.5,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,38.69443692659803,336324.7114603809,26.877539980905816,0.0007062915454630721,0.0007665756209395087,18.0071,oracle_single_freq,0.093194,0.0400,0.0139,200,42,,"tip-RGB, MIST v1.2 isochrone-anchored"
